player_id,首次付费日期,累计付费金额,付费次数,最近一次付费,购买道具类型
15448,,0.0,0,,
15449,,0.0,0,,
15450,2023-03-06,230.89,7,2023-03-23,月卡
15451,2024-05-19,448.27,2,2024-07-16,体力包
15452,,0.0,0,,
15453,,0.0,0,,
15454,,0.0,0,,
15455,,0.0,0,,
15456,2024-09-16,104.34,9,2024-10-20,武器礼包
15457,,0.0,0,,
15458,2023-06-17,1794.8,6,2023-07-15,皮肤礼包
15459,,0.0,0,,
15460,,0.0,0,,
15461,,0.0,0,,
15462,2024-07-05,561.68,2,2024-08-13,武器礼包
15463,,0.0,0,,
15464,,0.0,0,,
15465,,0.0,0,,
15466,,0.0,0,,
15467,2024-05-28,1359.23,8,2024-07-08,体力包
15468,,0.0,0,,
15469,,0.0,0,,
15470,,0.0,0,,
15471,2024-10-31,1259.44,6,2024-12-05,月卡
15472,,0.0,0,,
15473,,0.0,0,,
15474,,0.0,0,,
15475,,0.0,0,,
15476,2024-05-30,183.49,1,2024-06-05,钻石包
15477,,0.0,0,,
15478,,0.0,0,,
15479,,0.0,0,,
15480,,0.0,0,,
15481,,0.0,0,,
15482,,0.0,0,,
15483,,0.0,0,,
15484,2023-10-12,1832.23,8,2023-10-22,皮肤礼包
15485,,0.0,0,,
15486,,0.0,0,,
15487,2023-11-02,147.28,1,2023-12-25,月卡
15488,,0.0,0,,
15489,2024-01-01,970.42,7,2024-02-28,钻石包
15490,2023-05-26,1941.7,7,2023-07-23,体力包
15491,,0.0,0,,
15492,,0.0,0,,
15493,2023-12-17,288.32,2,2024-02-08,月卡
15494,,0.0,0,,
15495,,0.0,0,,
15496,,0.0,0,,
15497,,0.0,0,,
15498,,0.0,0,,
15499,,0.0,0,,
15500,,0.0,0,,
15501,,0.0,0,,
15502,2023-12-10,896.98,5,2024-01-25,月卡
15503,2024-06-06,83.02,3,2024-07-03,月卡
15504,,0.0,0,,
15505,,0.0,0,,
15506,2023-06-09,1704.34,8,2023-06-29,钻石包
15507,,0.0,0,,
15508,,0.0,0,,
15509,,0.0,0,,
15510,2023-02-23,1831.33,8,2023-04-17,月卡
15511,,0.0,0,,
15512,,0.0,0,,
15513,,0.0,0,,
15514,2024-11-12,920.21,4,2024-11-17,皮肤礼包
15515,2023-07-18,221.44,1,2023-07-27,钻石包
15516,,0.0,0,,
15517,2024-07-20,756.77,4,2024-08-01,月卡
15518,,0.0,0,,
15519,2023-05-13,557.4,2,2023-07-06,钻石包
15520,,0.0,0,,
15521,2023-09-07,636.13,3,2023-10-23,月卡
15522,,0.0,0,,
15523,,0.0,0,,
15524,2023-04-23,2295.34,9,2023-06-15,皮肤礼包
15525,,0.0,0,,
15526,,0.0,0,,
15527,,0.0,0,,
15528,2023-07-16,31.1,3,2023-07-18,体力包
15529,,0.0,0,,
15530,,0.0,0,,
15531,2023-11-12,661.65,6,2023-12-08,钻石包
15532,2023-05-28,141.56,3,2023-07-05,武器礼包
15533,,0.0,0,,
15534,,0.0,0,,
15535,,0.0,0,,
15536,,0.0,0,,
15537,2023-09-04,37.82,1,2023-10-14,体力包
15538,,0.0,0,,
15539,,0.0,0,,
15540,,0.0,0,,
15541,2024-07-27,182.63,6,2024-08-14,月卡
15542,,0.0,0,,
15543,2024-01-01,1459.32,8,2024-02-09,武器礼包
15544,,0.0,0,,
15545,2024-04-07,614.93,5,2024-05-03,皮肤礼包
15546,,0.0,0,,
15547,2024-01-24,587.52,6,2024-03-17,武器礼包
15548,,0.0,0,,
15549,,0.0,0,,
15550,,0.0,0,,
15551,2024-12-31,1233.29,6,2025-02-24,钻石包
15552,2023-01-29,240.78,1,2023-02-18,皮肤礼包
15553,,0.0,0,,
15554,,0.0,0,,
15555,2023-05-28,2122.83,8,2023-07-25,皮肤礼包
15556,2023-09-12,82.74,1,2023-10-07,皮肤礼包
15557,,0.0,0,,
15558,2024-07-18,48.02,2,2024-08-24,月卡
15559,,0.0,0,,
15560,,0.0,0,,
15561,2023-08-12,2083.21,9,2023-09-20,月卡
15562,,0.0,0,,
15563,2023-08-25,1123.65,8,2023-09-04,钻石包
15564,2023-04-17,414.39,2,2023-04-22,皮肤礼包
15565,,0.0,0,,
15566,,0.0,0,,
15567,,0.0,0,,
15568,2024-12-27,907.49,6,2024-12-29,钻石包
15569,2024-07-27,93.75,1,2024-08-27,武器礼包
15570,,0.0,0,,
15571,,0.0,0,,
15572,,0.0,0,,
15573,,0.0,0,,
15574,2024-02-20,1430.73,8,2024-04-12,钻石包
15575,,0.0,0,,
15576,,0.0,0,,
15577,,0.0,0,,
15578,2024-09-01,236.77,3,2024-10-25,月卡
15579,2024-08-11,1300.41,7,2024-10-06,武器礼包
15580,,0.0,0,,
15581,2024-04-25,255.94,3,2024-05-05,月卡
15582,,0.0,0,,
15583,2024-12-20,92.17,4,2024-12-28,皮肤礼包
15584,2024-12-19,256.5,8,2025-01-15,钻石包
15585,2024-11-20,2505.39,9,2024-12-07,武器礼包
15586,,0.0,0,,
15587,,0.0,0,,
15588,,0.0,0,,
15589,2024-04-30,1293.21,5,2024-05-11,武器礼包
15590,,0.0,0,,
15591,,0.0,0,,
15592,2024-03-04,584.92,5,2024-04-12,体力包
15593,2024-09-18,1968.12,8,2024-10-26,皮肤礼包
15594,,0.0,0,,
15595,2023-11-16,1598.71,9,2023-12-08,钻石包
15596,,0.0,0,,
15597,2024-02-29,1679.39,9,2024-03-02,武器礼包
15598,,0.0,0,,
15599,,0.0,0,,
15600,,0.0,0,,
15601,2023-09-27,471.79,3,2023-09-27,皮肤礼包
15602,2023-04-16,1609.64,8,2023-05-30,钻石包
15603,2023-11-02,320.1,3,2023-11-27,皮肤礼包
15604,,0.0,0,,
15605,,0.0,0,,
15606,2024-11-12,731.77,3,2024-12-05,体力包
15607,,0.0,0,,
15608,,0.0,0,,
15609,2023-03-15,1019.77,5,2023-04-21,钻石包
15610,,0.0,0,,
15611,,0.0,0,,
15612,,0.0,0,,
15613,,0.0,0,,
15614,,0.0,0,,
15615,,0.0,0,,
15616,,0.0,0,,
15617,,0.0,0,,
15618,,0.0,0,,
15619,,0.0,0,,
15620,2023-11-16,401.83,4,2023-12-15,体力包
15621,,0.0,0,,
15622,2023-12-04,384.54,4,2024-02-01,月卡
15623,,0.0,0,,
15624,,0.0,0,,
15625,2024-10-01,349.09,4,2024-11-28,皮肤礼包
15626,,0.0,0,,
15627,2024-11-14,798.63,6,2024-12-17,月卡
15628,,0.0,0,,
15629,,0.0,0,,
15630,2024-09-21,120.84,3,2024-10-27,钻石包
15631,,0.0,0,,
15632,,0.0,0,,
15633,2023-03-05,1894.97,8,2023-04-19,皮肤礼包
15634,,0.0,0,,
15635,,0.0,0,,
15636,,0.0,0,,
15637,2024-09-15,691.53,3,2024-10-22,钻石包
15638,,0.0,0,,
15639,,0.0,0,,
15640,2024-01-13,686.7,4,2024-02-15,体力包
15641,2023-07-25,2189.12,9,2023-09-04,皮肤礼包
15642,,0.0,0,,
15643,2024-11-05,53.18,8,2024-11-16,武器礼包
15644,2023-09-13,716.86,5,2023-10-25,皮肤礼包
15645,,0.0,0,,
15646,,0.0,0,,
15647,,0.0,0,,
15648,,0.0,0,,
15649,,0.0,0,,
15650,,0.0,0,,
15651,,0.0,0,,
15652,,0.0,0,,
15653,,0.0,0,,
15654,,0.0,0,,
15655,,0.0,0,,
15656,,0.0,0,,
15657,,0.0,0,,
15658,,0.0,0,,
15659,,0.0,0,,
15660,,0.0,0,,
15661,,0.0,0,,
15662,,0.0,0,,
15663,,0.0,0,,
15664,,0.0,0,,
15665,,0.0,0,,
15666,2023-07-21,640.9,9,2023-09-12,武器礼包
15667,2024-10-30,283.61,6,2024-12-04,月卡
15668,,0.0,0,,
15669,2024-12-06,171.78,6,2024-12-19,钻石包
15670,,0.0,0,,
15671,2024-08-08,1135.41,8,2024-09-05,钻石包
15672,2023-11-14,700.97,8,2023-11-19,月卡
15673,,0.0,0,,
15674,2024-09-28,967.24,9,2024-11-05,体力包
15675,2024-12-13,440.56,9,2025-02-04,皮肤礼包
15676,,0.0,0,,
15677,,0.0,0,,
15678,,0.0,0,,
15679,,0.0,0,,
15680,,0.0,0,,
15681,,0.0,0,,
15682,,0.0,0,,
15683,,0.0,0,,
15684,,0.0,0,,
15685,,0.0,0,,
15686,,0.0,0,,
15687,,0.0,0,,
15688,,0.0,0,,
15689,2023-08-02,463.86,4,2023-08-05,皮肤礼包
15690,,0.0,0,,
15691,2023-04-19,2050.22,8,2023-06-03,月卡
15692,2024-11-25,563.65,9,2024-12-16,皮肤礼包
15693,2023-02-21,446.01,2,2023-03-06,武器礼包
15694,2024-11-29,76.36,5,2025-01-05,武器礼包
15695,2023-12-14,67.89,1,2024-02-01,皮肤礼包
15696,,0.0,0,,
15697,,0.0,0,,
15698,2023-10-16,625.47,7,2023-10-19,武器礼包
15699,,0.0,0,,
15700,,0.0,0,,
15701,,0.0,0,,
15702,,0.0,0,,
15703,,0.0,0,,
15704,2023-08-11,514.23,2,2023-08-21,皮肤礼包
15705,2024-05-29,498.43,2,2024-07-03,皮肤礼包
15706,,0.0,0,,
15707,2024-11-15,440.51,3,2024-12-29,体力包
15708,,0.0,0,,
15709,,0.0,0,,
15710,,0.0,0,,
15711,,0.0,0,,
15712,,0.0,0,,
15713,,0.0,0,,
15714,,0.0,0,,
15715,2023-12-23,1719.1,9,2023-12-28,武器礼包
15716,,0.0,0,,
15717,2023-10-01,1245.95,8,2023-10-10,钻石包
15718,2023-12-25,126.73,1,2024-01-15,月卡
15719,,0.0,0,,
15720,,0.0,0,,
15721,,0.0,0,,
15722,2023-03-16,802.51,4,2023-03-20,体力包
15723,,0.0,0,,
15724,,0.0,0,,
15725,,0.0,0,,
15726,2023-08-12,13.43,8,2023-08-26,武器礼包
15727,,0.0,0,,
15728,,0.0,0,,
15729,,0.0,0,,
15730,,0.0,0,,
15731,,0.0,0,,
15732,2023-09-04,788.82,7,2023-10-10,月卡
15733,,0.0,0,,
15734,,0.0,0,,
15735,,0.0,0,,
15736,2024-03-04,774.88,3,2024-04-27,月卡
15737,,0.0,0,,
15738,,0.0,0,,
15739,,0.0,0,,
15740,2024-03-08,1076.55,6,2024-04-30,皮肤礼包
15741,,0.0,0,,
15742,2024-11-25,254.65,2,2024-12-23,体力包
15743,,0.0,0,,
15744,,0.0,0,,
15745,,0.0,0,,
15746,2024-01-30,1917.06,9,2024-02-28,体力包
15747,,0.0,0,,
15748,,0.0,0,,
15749,2024-06-18,269.05,3,2024-07-22,体力包
15750,,0.0,0,,
15751,,0.0,0,,
15752,2023-08-30,1932.43,7,2023-09-17,月卡
15753,,0.0,0,,
15754,,0.0,0,,
15755,,0.0,0,,
15756,,0.0,0,,
15757,,0.0,0,,
15758,,0.0,0,,
15759,,0.0,0,,
15760,2024-10-06,1440.45,9,2024-10-29,体力包
15761,,0.0,0,,
15762,,0.0,0,,
15763,2024-12-24,265.82,1,2025-02-05,体力包
15764,2024-12-01,611.33,6,2025-01-24,月卡
15765,2024-08-20,245.81,1,2024-08-24,武器礼包
15766,,0.0,0,,
15767,,0.0,0,,
15768,,0.0,0,,
15769,,0.0,0,,
15770,,0.0,0,,
15771,,0.0,0,,
15772,,0.0,0,,
15773,2024-05-04,500.33,9,2024-06-14,月卡
15774,2023-08-10,1498.22,5,2023-08-21,体力包
15775,,0.0,0,,
15776,,0.0,0,,
15777,,0.0,0,,
15778,,0.0,0,,
15779,,0.0,0,,
15780,2024-01-17,1753.23,8,2024-02-22,体力包
15781,,0.0,0,,
15782,,0.0,0,,
15783,2023-06-14,88.65,6,2023-07-15,皮肤礼包
15784,,0.0,0,,
15785,,0.0,0,,
15786,2024-11-08,111.81,1,2024-12-24,月卡
15787,2024-03-06,544.1,4,2024-04-15,皮肤礼包
15788,2024-02-13,415.22,2,2024-03-29,钻石包
15789,2023-04-26,104.37,7,2023-05-14,武器礼包
15790,,0.0,0,,
15791,,0.0,0,,
15792,,0.0,0,,
15793,,0.0,0,,
15794,,0.0,0,,
15795,,0.0,0,,
15796,2023-03-25,1688.49,6,2023-05-03,体力包
15797,,0.0,0,,
15798,,0.0,0,,
15799,,0.0,0,,
15800,,0.0,0,,
15801,,0.0,0,,
15802,,0.0,0,,
15803,2023-03-30,1472.57,5,2023-04-27,皮肤礼包
15804,,0.0,0,,
15805,2024-09-02,9.84,2,2024-10-12,皮肤礼包
15806,2024-02-07,554.18,3,2024-02-24,皮肤礼包
15807,,0.0,0,,
15808,2023-12-09,745.38,3,2024-01-18,武器礼包
15809,,0.0,0,,
15810,,0.0,0,,
15811,2023-12-07,1078.83,6,2024-01-22,武器礼包
15812,,0.0,0,,
15813,,0.0,0,,
15814,,0.0,0,,
15815,,0.0,0,,
15816,2023-01-19,57.3,1,2023-02-04,月卡
15817,,0.0,0,,
15818,2023-06-03,1514.82,9,2023-07-08,体力包
15819,,0.0,0,,
15820,2023-09-20,1469.35,7,2023-10-22,钻石包
15821,,0.0,0,,
15822,,0.0,0,,
15823,,0.0,0,,
15824,,0.0,0,,
15825,,0.0,0,,
15826,,0.0,0,,
15827,2024-09-21,848.83,3,2024-10-31,月卡
15828,,0.0,0,,
15829,,0.0,0,,
15830,,0.0,0,,
15831,2024-02-27,1446.59,6,2024-03-13,武器礼包
15832,2023-02-24,185.05,6,2023-04-16,月卡
15833,,0.0,0,,
15834,2023-11-06,222.66,2,2023-11-08,皮肤礼包
15835,,0.0,0,,
15836,2023-04-26,34.25,4,2023-04-27,武器礼包
15837,,0.0,0,,
15838,,0.0,0,,
15839,,0.0,0,,
15840,,0.0,0,,
15841,,0.0,0,,
15842,,0.0,0,,
15843,,0.0,0,,
15844,,0.0,0,,
15845,,0.0,0,,
15846,,0.0,0,,
15847,,0.0,0,,
15848,,0.0,0,,
15849,2023-08-15,1976.89,9,2023-10-09,钻石包
15850,,0.0,0,,
15851,2024-02-15,938.71,8,2024-04-07,钻石包
15852,,0.0,0,,
15853,,0.0,0,,
15854,,0.0,0,,
15855,,0.0,0,,
15856,,0.0,0,,
15857,,0.0,0,,
15858,,0.0,0,,
15859,2023-06-29,30.9,1,2023-07-19,月卡
15860,,0.0,0,,
15861,2023-03-27,511.32,2,2023-05-12,武器礼包
15862,2024-10-22,595.18,4,2024-12-19,皮肤礼包
15863,,0.0,0,,
15864,,0.0,0,,
15865,,0.0,0,,
15866,2024-04-24,232.12,3,2024-05-28,武器礼包
15867,,0.0,0,,
15868,,0.0,0,,
15869,,0.0,0,,
15870,2023-12-26,18.72,1,2024-01-22,武器礼包
15871,2023-07-16,675.23,7,2023-07-18,皮肤礼包
15872,,0.0,0,,
15873,,0.0,0,,
15874,,0.0,0,,
15875,,0.0,0,,
15876,,0.0,0,,
15877,2023-09-04,2279.65,9,2023-10-18,月卡
15878,,0.0,0,,
15879,,0.0,0,,
15880,,0.0,0,,
15881,2024-10-14,1439.86,6,2024-11-20,皮肤礼包
15882,2024-11-15,225.75,1,2024-11-18,皮肤礼包
15883,,0.0,0,,
15884,2023-09-14,1057.3,5,2023-11-06,武器礼包
15885,,0.0,0,,
15886,,0.0,0,,
15887,2024-05-16,127.22,1,2024-05-26,武器礼包
15888,,0.0,0,,
15889,,0.0,0,,
15890,,0.0,0,,
15891,,0.0,0,,
15892,2024-02-01,69.42,2,2024-03-21,皮肤礼包
15893,2023-08-18,440.5,2,2023-08-24,体力包
15894,,0.0,0,,
15895,,0.0,0,,
15896,,0.0,0,,
15897,,0.0,0,,
15898,2023-03-06,1245.59,5,2023-04-14,体力包
15899,,0.0,0,,
15900,,0.0,0,,
15901,,0.0,0,,
15902,,0.0,0,,
15903,,0.0,0,,
15904,,0.0,0,,
15905,,0.0,0,,
15906,,0.0,0,,
15907,2023-07-18,2106.07,9,2023-08-29,钻石包
15908,2023-03-15,413.42,2,2023-04-28,钻石包
15909,,0.0,0,,
15910,2023-10-03,685.82,5,2023-11-08,月卡
15911,,0.0,0,,
15912,2023-02-06,567.32,4,2023-03-20,体力包
15913,,0.0,0,,
15914,,0.0,0,,
15915,,0.0,0,,
15916,,0.0,0,,
15917,2023-11-10,808.46,9,2023-12-27,皮肤礼包
15918,2024-06-21,486.88,4,2024-06-27,钻石包
15919,,0.0,0,,
15920,,0.0,0,,
15921,,0.0,0,,
15922,2023-01-31,2491.54,9,2023-03-27,武器礼包
15923,,0.0,0,,
15924,2024-09-17,770.38,5,2024-11-15,皮肤礼包
15925,,0.0,0,,
15926,,0.0,0,,
15927,2024-03-15,1657.11,8,2024-03-15,体力包
15928,,0.0,0,,
15929,,0.0,0,,
15930,,0.0,0,,
15931,2023-12-21,654.88,6,2024-01-22,皮肤礼包
15932,,0.0,0,,
15933,,0.0,0,,
15934,2024-12-30,812.9,3,2025-02-22,皮肤礼包
15935,,0.0,0,,
15936,,0.0,0,,
15937,2023-04-30,179.1,6,2023-06-27,体力包
15938,,0.0,0,,
15939,,0.0,0,,
15940,,0.0,0,,
15941,2024-02-14,185.25,1,2024-02-19,武器礼包
15942,,0.0,0,,
15943,2023-10-06,1133.83,6,2023-10-22,体力包
15944,,0.0,0,,
15945,,0.0,0,,
15946,,0.0,0,,
15947,,0.0,0,,
15948,2023-12-29,1700.94,9,2024-01-17,武器礼包
15949,,0.0,0,,
15950,,0.0,0,,
15951,,0.0,0,,
15952,,0.0,0,,
15953,,0.0,0,,
15954,2023-08-02,668.76,3,2023-09-12,月卡
15955,,0.0,0,,
15956,2024-09-11,868.18,3,2024-10-28,体力包
15957,,0.0,0,,
15958,2024-10-13,29.17,1,2024-10-28,月卡
15959,2024-09-03,651.54,4,2024-10-27,月卡
15960,2023-07-14,631.44,3,2023-07-25,月卡
15961,,0.0,0,,
15962,2024-07-06,1367.07,5,2024-08-02,皮肤礼包
15963,,0.0,0,,
15964,,0.0,0,,
15965,2023-11-08,82.77,2,2023-11-13,皮肤礼包
15966,2023-10-15,45.4,1,2023-11-03,钻石包
15967,,0.0,0,,
15968,2024-09-01,626.25,8,2024-09-03,体力包
15969,2024-10-14,596.98,7,2024-11-13,月卡
15970,,0.0,0,,
15971,2023-09-30,1250.1,7,2023-10-24,皮肤礼包
15972,,0.0,0,,
15973,,0.0,0,,
15974,,0.0,0,,
15975,,0.0,0,,
15976,2024-07-04,683.35,8,2024-08-31,武器礼包
15977,,0.0,0,,
15978,,0.0,0,,
15979,,0.0,0,,
15980,,0.0,0,,
15981,,0.0,0,,
15982,2023-03-01,64.22,1,2023-03-04,武器礼包
15983,,0.0,0,,
15984,2024-03-03,1502.11,8,2024-03-25,体力包
15985,,0.0,0,,
15986,,0.0,0,,
15987,,0.0,0,,
15988,,0.0,0,,
15989,2023-11-14,494.8,4,2023-12-11,体力包
15990,,0.0,0,,
15991,,0.0,0,,
15992,2023-09-23,361.54,6,2023-11-11,武器礼包
15993,,0.0,0,,
15994,,0.0,0,,
15995,2024-01-30,320.05,3,2024-02-29,武器礼包
15996,,0.0,0,,
15997,2024-02-15,189.46,1,2024-03-23,皮肤礼包
15998,,0.0,0,,
15999,,0.0,0,,
16000,2024-06-14,117.52,1,2024-08-10,月卡
16001,2024-08-16,104.2,1,2024-10-06,月卡
16002,2023-02-02,1012.94,6,2023-02-19,武器礼包
16003,,0.0,0,,
16004,2024-06-06,38.23,3,2024-06-25,皮肤礼包
16005,,0.0,0,,
16006,2024-05-14,1016.46,4,2024-06-13,钻石包
16007,,0.0,0,,
16008,2023-11-25,111.54,8,2023-12-15,月卡
16009,2023-02-18,635.45,3,2023-03-06,钻石包
16010,2023-06-26,600.46,5,2023-07-09,月卡
16011,,0.0,0,,
16012,2024-08-29,979.58,4,2024-10-12,武器礼包
16013,,0.0,0,,
16014,,0.0,0,,
16015,,0.0,0,,
16016,,0.0,0,,
16017,2023-02-13,1062.28,9,2023-04-12,武器礼包
16018,,0.0,0,,
16019,,0.0,0,,
16020,2023-05-07,478.34,2,2023-05-29,体力包
16021,2023-05-25,537.2,2,2023-07-04,皮肤礼包
16022,2024-12-01,1515.36,8,2025-01-20,月卡
16023,,0.0,0,,
16024,,0.0,0,,
16025,2023-09-25,284.44,7,2023-11-10,钻石包
16026,,0.0,0,,
16027,2024-02-07,26.39,7,2024-02-23,月卡
16028,,0.0,0,,
16029,,0.0,0,,
16030,2024-06-11,1216.35,6,2024-07-21,月卡
16031,,0.0,0,,
16032,2024-10-02,822.34,3,2024-10-04,皮肤礼包
16033,,0.0,0,,
16034,2023-10-30,44.85,3,2023-11-28,钻石包
16035,,0.0,0,,
16036,,0.0,0,,
16037,,0.0,0,,
16038,,0.0,0,,
16039,2024-01-03,338.26,7,2024-01-27,钻石包
16040,2023-10-26,1276.26,6,2023-11-21,皮肤礼包
16041,,0.0,0,,
16042,,0.0,0,,
16043,2024-03-24,296.23,4,2024-03-28,武器礼包
16044,,0.0,0,,
16045,,0.0,0,,
16046,2024-08-02,1721.81,6,2024-09-25,体力包
16047,2024-10-27,1244.84,7,2024-11-05,钻石包
16048,,0.0,0,,
16049,,0.0,0,,
16050,2023-03-25,863.34,4,2023-03-28,月卡
16051,,0.0,0,,
16052,2024-11-16,408.28,3,2025-01-06,武器礼包
16053,,0.0,0,,
16054,2023-12-01,248.9,2,2023-12-15,皮肤礼包
16055,,0.0,0,,
16056,2024-10-27,393.82,6,2024-11-25,月卡
16057,,0.0,0,,
16058,,0.0,0,,
16059,,0.0,0,,
16060,2023-05-14,165.65,2,2023-07-07,皮肤礼包
16061,,0.0,0,,
16062,2023-02-20,1136.45,4,2023-03-30,钻石包
16063,,0.0,0,,
16064,,0.0,0,,
16065,,0.0,0,,
16066,,0.0,0,,
16067,,0.0,0,,
16068,,0.0,0,,
16069,,0.0,0,,
16070,,0.0,0,,
16071,,0.0,0,,
16072,2023-06-27,194.39,7,2023-08-06,武器礼包
16073,,0.0,0,,
16074,,0.0,0,,
16075,,0.0,0,,
16076,,0.0,0,,
16077,2023-04-21,1793.42,8,2023-05-09,武器礼包
16078,2023-10-25,861.66,4,2023-11-23,武器礼包
16079,,0.0,0,,
16080,2024-01-23,1507.82,7,2024-01-24,钻石包
16081,2024-10-26,584.68,8,2024-12-16,体力包
16082,,0.0,0,,
16083,,0.0,0,,
16084,,0.0,0,,
16085,,0.0,0,,
16086,,0.0,0,,
16087,,0.0,0,,
16088,2024-01-28,97.57,5,2024-02-19,钻石包
16089,,0.0,0,,
16090,,0.0,0,,
16091,2024-12-10,227.72,3,2025-01-30,钻石包
16092,,0.0,0,,
16093,,0.0,0,,
16094,,0.0,0,,
16095,,0.0,0,,
16096,,0.0,0,,
16097,,0.0,0,,
16098,,0.0,0,,
16099,,0.0,0,,
16100,2024-12-24,2316.57,8,2025-01-24,体力包
16101,,0.0,0,,
16102,,0.0,0,,
16103,2023-05-03,618.39,4,2023-05-05,月卡
16104,,0.0,0,,
16105,2023-12-08,1447.6,5,2024-02-04,皮肤礼包
16106,,0.0,0,,
16107,,0.0,0,,
16108,2024-12-15,807.86,4,2024-12-21,月卡
16109,2024-10-18,159.03,9,2024-10-19,体力包
16110,2023-02-01,1545.81,6,2023-02-09,武器礼包
16111,,0.0,0,,
16112,,0.0,0,,
16113,,0.0,0,,
16114,,0.0,0,,
16115,2023-12-13,2121.75,8,2023-12-17,皮肤礼包
16116,,0.0,0,,
16117,,0.0,0,,
16118,,0.0,0,,
16119,,0.0,0,,
16120,,0.0,0,,
16121,,0.0,0,,
16122,,0.0,0,,
16123,2023-07-16,1407.65,9,2023-09-08,武器礼包
16124,2023-02-22,120.74,1,2023-04-10,月卡
16125,,0.0,0,,
16126,,0.0,0,,
16127,2024-04-18,1905.9,9,2024-04-27,皮肤礼包
16128,,0.0,0,,
16129,,0.0,0,,
16130,2024-12-29,134.29,3,2025-01-03,皮肤礼包
16131,,0.0,0,,
16132,2024-12-18,1174.55,5,2025-02-07,体力包
16133,,0.0,0,,
16134,,0.0,0,,
16135,,0.0,0,,
16136,,0.0,0,,
16137,,0.0,0,,
16138,2025-01-21,309.06,7,2025-03-01,钻石包
16139,,0.0,0,,
16140,2024-04-29,217.24,2,2024-05-18,钻石包
16141,2023-04-20,64.09,1,2023-05-27,月卡
16142,2024-09-21,263.12,4,2024-10-24,钻石包
16143,,0.0,0,,
16144,2023-12-04,127.91,9,2023-12-09,武器礼包
16145,,0.0,0,,
16146,2023-09-03,327.62,5,2023-10-09,体力包
16147,2024-08-20,431.63,8,2024-09-10,体力包
16148,2024-11-01,136.78,2,2024-11-14,钻石包
16149,,0.0,0,,
16150,2024-02-14,317.07,9,2024-03-20,武器礼包
16151,2024-09-05,1234.27,9,2024-10-14,钻石包
16152,,0.0,0,,
16153,,0.0,0,,
16154,,0.0,0,,
16155,,0.0,0,,
16156,2023-04-28,1184.33,4,2023-06-15,月卡
16157,,0.0,0,,
16158,,0.0,0,,
16159,,0.0,0,,
16160,,0.0,0,,
16161,,0.0,0,,
16162,,0.0,0,,
16163,,0.0,0,,
16164,,0.0,0,,
16165,,0.0,0,,
16166,2024-11-08,139.11,2,2024-11-21,钻石包
16167,,0.0,0,,
16168,,0.0,0,,
16169,,0.0,0,,
16170,,0.0,0,,
16171,,0.0,0,,
16172,2023-02-23,28.61,1,2023-03-23,体力包
16173,,0.0,0,,
16174,,0.0,0,,
16175,,0.0,0,,
16176,,0.0,0,,
16177,,0.0,0,,
16178,,0.0,0,,
16179,2023-01-29,287.58,7,2023-03-25,钻石包
16180,2023-08-04,1602.21,6,2023-10-01,皮肤礼包
16181,,0.0,0,,
16182,2023-08-23,1249.89,7,2023-08-26,月卡
16183,,0.0,0,,
16184,2024-05-24,255.61,3,2024-06-20,体力包
16185,,0.0,0,,
16186,,0.0,0,,
16187,,0.0,0,,
16188,2024-08-07,949.63,9,2024-09-09,体力包
16189,2024-04-29,388.22,5,2024-05-01,钻石包
16190,,0.0,0,,
16191,2024-05-23,1342.98,5,2024-07-21,月卡
16192,,0.0,0,,
16193,,0.0,0,,
16194,2023-08-04,1961.77,7,2023-09-06,体力包
16195,,0.0,0,,
16196,,0.0,0,,
16197,2023-05-30,979.02,5,2023-06-07,皮肤礼包
16198,,0.0,0,,
16199,,0.0,0,,
16200,2023-04-24,1008.43,6,2023-05-08,月卡
16201,,0.0,0,,
16202,2023-05-12,325.06,7,2023-05-15,钻石包
16203,,0.0,0,,
16204,2023-05-10,43.92,1,2023-06-22,钻石包
16205,2024-04-12,1184.51,6,2024-05-21,皮肤礼包
16206,2024-06-28,1392.53,5,2024-07-07,体力包
16207,,0.0,0,,
16208,,0.0,0,,
16209,2023-06-21,1275.3,9,2023-07-13,皮肤礼包
16210,,0.0,0,,
16211,,0.0,0,,
16212,,0.0,0,,
16213,,0.0,0,,
16214,,0.0,0,,
16215,,0.0,0,,
16216,,0.0,0,,
16217,2023-02-01,23.66,2,2023-03-03,皮肤礼包
16218,2024-03-23,460.29,5,2024-05-03,武器礼包
16219,,0.0,0,,
16220,,0.0,0,,
16221,,0.0,0,,
16222,,0.0,0,,
16223,,0.0,0,,
16224,2024-03-04,367.16,9,2024-04-03,月卡
16225,,0.0,0,,
16226,,0.0,0,,
16227,,0.0,0,,
16228,2024-01-24,132.12,1,2024-01-27,武器礼包
16229,2024-01-27,78.03,4,2024-01-29,武器礼包
16230,2023-12-18,392.52,8,2024-01-02,皮肤礼包
16231,,0.0,0,,
16232,,0.0,0,,
16233,,0.0,0,,
16234,,0.0,0,,
16235,2024-08-04,141.45,3,2024-08-29,皮肤礼包
16236,,0.0,0,,
16237,2023-09-25,860.63,5,2023-11-17,皮肤礼包
16238,,0.0,0,,
16239,2024-11-17,1838.58,7,2025-01-04,武器礼包
16240,,0.0,0,,
16241,2024-03-29,9.13,2,2024-05-11,体力包
16242,2023-09-23,651.07,5,2023-11-09,体力包
16243,,0.0,0,,
16244,,0.0,0,,
16245,,0.0,0,,
16246,,0.0,0,,
